category,attribute,question_type,question_text,purpose
人生イベント,大きな変化,HYPOTHETICAL,もし過去の一時期に戻れるなら、大きな変化に関わる場面へ戻りたいですか？,人生イベントの把握
人生イベント,大きな変化,HYPOTHETICAL,今後また大きく変わるなら、どんな大きな変化が起きそうですか？,人生イベントの把握
人生イベント,人生の師,DIRECT,人生の師って、これまでにありましたか？,人生イベントの把握
人生イベント,人生の師,DIRECT,今までの中で人生の師として思い当たるものあります？,人生イベントの把握
人生イベント,人生の師,INDIRECT,今の自分につながってる出来事って何かあります？,人生イベントの把握
人生イベント,人生の師,INDIRECT,振り返ると、節目だったなと思う時期はあります？,人生イベントの把握
人生イベント,人生の師,ASSUMPTION,これまでに人生の師が一つや二つありそうですね。,人生イベントの把握
人生イベント,人生の師,ASSUMPTION,今の話し方だと、人生の師の経験がありそうです。,人生イベントの把握
人生イベント,人生の師,COMPARISON,人生の節目って人によって全然違いますよね。ご自身の人生の師は何ですか？,人生イベントの把握
人生イベント,人生の師,COMPARISON,大きな出来事で変わる人と、じわじわ変わる人がいますよね。どちらに近いですか？,人生イベントの把握
人生イベント,人生の師,PAST,振り返ると、人生の師はいつ頃が大きかったですか？,人生イベントの把握
人生イベント,人生の師,PAST,これまでで一番印象に残っている人生の師は何ですか？,人生イベントの把握
人生イベント,人生の師,SITUATIONAL,誰かにこれまでの人生を3分で話すなら、人生の師として何を入れますか？,人生イベントの把握
人生イベント,人生の師,SITUATIONAL,節目を振り返る場面で、人生の師は自然に出てきますか？,人生イベントの把握
人生イベント,人生の師,OBSERVATION,今の考え方には、人生の師が影響していそうですね。,人生イベントの把握
人生イベント,人生の師,OBSERVATION,話の厚みから、人生の師があった感じがします。,人生イベントの把握
人生イベント,人生の師,HYPOTHETICAL,もし過去の一時期に戻れるなら、人生の師に関わる場面へ戻りたいですか？,人生イベントの把握
人生イベント,人生の師,HYPOTHETICAL,今後また大きく変わるなら、どんな人生の師が起きそうですか？,人生イベントの把握
人生イベント,価値観変化,DIRECT,価値観変化って、これまでにありましたか？,人生イベントの把握
人生イベント,価値観変化,DIRECT,今までの中で価値観変化として思い当たるものあります？,人生イベントの把握
人生イベント,価値観変化,INDIRECT,今の自分につながってる出来事って何かあります？,人生イベントの把握
人生イベント,価値観変化,INDIRECT,振り返ると、節目だったなと思う時期はあります？,人生イベントの把握
人生イベント,価値観変化,ASSUMPTION,これまでに価値観変化が一つや二つありそうですね。,人生イベントの把握
人生イベント,価値観変化,ASSUMPTION,今の話し方だと、価値観変化の経験がありそうです。,人生イベントの把握
人生イベント,価値観変化,COMPARISON,人生の節目って人によって全然違いますよね。ご自身の価値観変化は何ですか？,人生イベントの把握
人生イベント,価値観変化,COMPARISON,大きな出来事で変わる人と、じわじわ変わる人がいますよね。どちらに近いですか？,人生イベントの把握
人生イベント,価値観変化,PAST,振り返ると、価値観変化はいつ頃が大きかったですか？,人生イベントの把握
人生イベント,価値観変化,PAST,これまでで一番印象に残っている価値観変化は何ですか？,人生イベントの把握
人生イベント,価値観変化,SITUATIONAL,誰かにこれまでの人生を3分で話すなら、価値観変化として何を入れますか？,人生イベントの把握
人生イベント,価値観変化,SITUATIONAL,節目を振り返る場面で、価値観変化は自然に出てきますか？,人生イベントの把握
人生イベント,価値観変化,OBSERVATION,今の考え方には、価値観変化が影響していそうですね。,人生イベントの把握
人生イベント,価値観変化,OBSERVATION,話の厚みから、価値観変化があった感じがします。,人生イベントの把握
人生イベント,価値観変化,HYPOTHETICAL,もし過去の一時期に戻れるなら、価値観変化に関わる場面へ戻りたいですか？,人生イベントの把握
人生イベント,価値観変化,HYPOTHETICAL,今後また大きく変わるなら、どんな価値観変化が起きそうですか？,人生イベントの把握
社会評価,reputation,DIRECT,周りから見ると、reputationはどんな感じだと思います？,社会的評価の把握
社会評価,reputation,DIRECT,人からの見られ方として、reputationは意識しますか？,社会的評価の把握
社会評価,reputation,INDIRECT,周囲との関係で、どんな印象を持たれやすいですか？,社会的評価の把握
社会評価,reputation,INDIRECT,人から頼られることって多いですか？,社会的評価の把握
社会評価,reputation,ASSUMPTION,reputationはわりと高そうな印象があります。,社会的評価の把握
社会評価,reputation,ASSUMPTION,周りからの見え方はかなり安定してそうですね。,社会的評価の把握
社会評価,reputation,COMPARISON,人によって周囲からの見られ方って違いますよね。reputationはどうですか？,社会的評価の把握
社会評価,reputation,COMPARISON,まわりと比べると、reputationは高めだと思います？,社会的評価の把握
社会評価,reputation,PAST,これまでにreputationが変わった時期ってありました？,社会的評価の把握
社会評価,reputation,PAST,昔と比べて、人からの見られ方は変わりました？,社会的評価の把握
社会評価,reputation,SITUATIONAL,新しい集団に入ったとき、reputationはどう形成されやすいですか？,社会的評価の把握
社会評価,reputation,SITUATIONAL,人が多い場で、reputationは出やすいですか？,社会的評価の把握
社会評価,reputation,OBSERVATION,今の受け答えからも、reputationの高さがうかがえます。,社会的評価の把握
社会評価,reputation,OBSERVATION,周囲からの見え方に安定感がありますね。,社会的評価の把握
社会評価,reputation,HYPOTHETICAL,もし周りに一つ印象を残すなら、reputationはどうありたいですか？,社会的評価の把握
社会評価,reputation,HYPOTHETICAL,理想の評価に近づくなら、reputationはどう変えたいですか？,社会的評価の把握
社会評価,信頼度,DIRECT,周りから見ると、信頼度はどんな感じだと思います？,社会的評価の把握
社会評価,信頼度,DIRECT,人からの見られ方として、信頼度は意識しますか？,社会的評価の把握
